group,y_true_log,y_pred_log,y_true_sec,y_pred_sec,model_name,used_gpu,img_size,batch
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.3668483402498995,-0.7767815325546948,0.6929147243499756,0.459883752885323,yolov8l.pt,1,160,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-3.1889254724714435,-2.619819010014013,0.04121613502502441,0.07281604060904584,yolov8l.pt,1,320,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.8176326317525096,-2.201078821339422,0.059747219085693304,0.11068368600686788,yolov8l.pt,1,640,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.2928252885374816,-2.0139120915017354,0.10098075866699213,0.13346552268972312,yolov8l.pt,1,800,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.0957655386272394,-1.7319208545408689,0.12297606468200678,0.17694419925821286,yolov8l.pt,1,960,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.801850496013588,-1.4068467100988564,0.1649932861328125,0.24491435276673865,yolov8l.pt,1,1120,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.765385873828216,-2.6866024764987166,0.0629518032073974,0.06811195868311148,yolov8l.pt,1,160,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.8485735249638418,-2.5016256158803714,0.0579268932342529,0.0819516683478644,yolov8l.pt,1,320,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.8415633306086894,-1.7508247251622557,0.15856933593750003,0.17363068678854393,yolov8l.pt,1,640,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.413335744891474,-1.2194718750655986,0.2433302402496338,0.29538612651600393,yolov8l.pt,1,800,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.1328468267700076,-0.8653911246724861,0.3221149444580078,0.42088690117842104,yolov8l.pt,1,960,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.8214936954643627,-0.533377243953389,0.4397742748260498,0.5866204600763403,yolov8l.pt,1,1120,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.208930995373767,-2.4702795974438487,0.10981798171997068,0.08456121259709073,yolov8l.pt,1,160,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.881733180539417,-1.987550665164817,0.1523258686065673,0.137030648682263,yolov8l.pt,1,320,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.007259745563512,-0.6638193853952438,0.36521840095520025,0.5148810450956672,yolov8l.pt,1,640,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.5723111183495915,-0.23125455178900722,0.5642199516296387,0.7935374439477906,yolov8l.pt,1,800,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.332614587971655,0.06775859716543176,0.7170464992523193,1.0701069504447196,yolov8l.pt,1,960,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.006814039313545007,0.4695001691167735,0.9932091236114502,1.599194666537316,yolov8l.pt,1,1120,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.3010994188952725,-2.2890263320494313,0.10014867782592769,0.10136510977962644,yolov8l.pt,1,160,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.5805524920460086,-1.6012718334819718,0.2058613300323486,0.20163990246387922,yolov8l.pt,1,320,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.48994448020569387,-0.18506414899919066,0.6126604080200195,0.8310509710540931,yolov8l.pt,1,640,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.05445867522144904,0.24265087337215263,0.9469976425170898,1.2746235414090807,yolov8l.pt,1,800,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,0.7574425373388406,0.6890178961634319,2.132814645767212,1.9917584587513466,yolov8l.pt,1,960,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,1.6662629323908515,1.0099231513905058,5.2923529148101816,2.7453900275038388,yolov8l.pt,1,1120,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.068252918831747,-2.1686060964251803,0.1264064311981201,0.11433688047244984,yolov8l.pt,1,160,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.3620525426476453,-1.417724488510276,0.2561345100402832,0.24226466618650253,yolov8l.pt,1,320,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.26033021603991824,0.013751218002565624,0.7707970142364502,1.0138462008782156,yolov8l.pt,1,640,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,0.15217182444548233,0.5197526950445466,1.164360284805298,1.681611727357854,yolov8l.pt,1,800,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,1.3155648530254462,0.8682333486437368,3.7268555164337163,2.3826977368775193,yolov8l.pt,1,960,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,2.3074040856478275,1.117399662677886,10.048306226730348,3.056894901441076,yolov8l.pt,1,1120,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.4971592659536507,-1.4366712271316868,0.6082561016082764,0.23771775150082905,yolov9t.pt,1,160,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.1419212298931147,-2.806694825155022,0.11742901802062979,0.06040430962647699,yolov9t.pt,1,320,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.7367510526830046,-2.7033751447720027,0.0647804737091064,0.06697906676371768,yolov9t.pt,1,640,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.00679553048399,-2.6239709948034204,0.1344187259674072,0.07251433628531642,yolov9t.pt,1,800,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.151247208709916,-2.5652534562111513,0.11633896827697747,0.07689968826797873,yolov9t.pt,1,960,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.6625429258677946,-2.495327485649981,0.0697705745697021,0.08246943941099928,yolov9t.pt,1,1120,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.632540221062389,-2.7561141728443266,0.07189559936523429,0.06353818769326189,yolov9t.pt,1,160,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.3732381561308222,-2.7436723004279386,0.09317851066589349,0.06433366003925041,yolov9t.pt,1,320,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.493109374530964,-2.4989017033957266,0.0826525688171386,0.08217520182501661,yolov9t.pt,1,640,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.1390119555748144,-2.3789989254652584,0.1177711486816406,0.09264327392693425,yolov9t.pt,1,800,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.4604917112733276,-2.3415778531790377,0.08539295196533199,0.09617576720687898,yolov9t.pt,1,960,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.0158915155342965,-2.1359388773631394,0.1332015991210937,0.11813362530686439,yolov9t.pt,1,1120,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.401187764053964,-2.5877882140653243,0.09061026573181148,0.0751861519890744,yolov9t.pt,1,160,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.1038497136786845,-2.4928566203589013,0.12198591232299803,0.08267346223907739,yolov9t.pt,1,320,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.1375938413074365,-2.151167296882306,0.11793828010559083,0.1163482655080292,yolov9t.pt,1,640,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.7318194832895322,-1.8748679738669596,0.17696213722229,0.1533752150447999,yolov9t.pt,1,800,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.681286616616521,-1.657018380654824,0.1861343383789062,0.19070674817637703,yolov9t.pt,1,960,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.4647868019112638,-1.3507766643592745,0.2311272621154785,0.2590389961425591,yolov9t.pt,1,1120,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.9881392662834365,-2.4521350430330173,0.1369500160217285,0.0861095425195417,yolov9t.pt,1,160,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.9693854938218103,-2.3272741659854734,0.1395425796508789,0.09756132093709348,yolov9t.pt,1,320,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.6990754257709855,-1.8298090292379907,0.1828525066375732,0.16044420500176157,yolov9t.pt,1,640,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.4461340594790864,-1.4492407706948904,0.23547887802124023,0.2347484483543138,yolov9t.pt,1,800,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.3075133532202872,-1.2609663058344516,0.2704918384552002,0.2833800623468954,yolov9t.pt,1,960,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.1758284893077806,-1.03853630335647,0.308563232421875,0.3539724111972452,yolov9t.pt,1,1120,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.334545960204724,-2.4048371159285287,0.09685444831848139,0.0902801996187145,yolov9t.pt,1,160,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.0509900589280705,-2.269291476716928,0.12860751152038566,0.10338540510586748,yolov9t.pt,1,320,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.4847670567039455,-1.6841544484885342,0.2265551090240478,0.1856013010868233,yolov9t.pt,1,640,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.3768708238364284,-1.3256560063512752,0.2523670196533203,0.2656286478404707,yolov9t.pt,1,800,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.2090170910687814,-1.0572000416861942,0.2984905242919922,0.3474272314912929,yolov9t.pt,1,960,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.818092686930363,-0.8377205034441664,0.441272497177124,0.43269572853957916,yolov9t.pt,1,1120,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.7886555535261867,-1.2874991606806512,0.4544553756713867,0.2759600526044876,yolov9s.pt,1,160,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-3.1111069653003436,-2.75865516184733,0.04455161094665519,0.06337694280456518,yolov9s.pt,1,320,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.03570570570161,-2.6503539118712993,0.13058829307556147,0.0706262131815437,yolov9s.pt,1,640,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.842287834528586,-2.5238879700263683,0.058292150497436496,0.08014738954901313,yolov9s.pt,1,800,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.9895534723399777,-2.510670212319331,0.050309896469116204,0.08121379051392401,yolov9s.pt,1,960,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.2994058336566203,-2.3689954446858064,0.10031843185424802,0.09357468002138088,yolov9s.pt,1,1120,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-3.063026255784315,-2.7361310188464225,0.046746015548706006,0.06482065224949594,yolov9s.pt,1,160,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-3.010354536443517,-2.6409825569152883,0.049274206161499,0.07129118748295084,yolov9s.pt,1,320,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.7122908714082734,-2.398387446981357,0.06638455390930172,0.09086435881044172,yolov9s.pt,1,640,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.579198633225438,-2.2430617941948814,0.0758347511291503,0.10613304884173722,yolov9s.pt,1,800,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.303244299175342,-1.9548872309375374,0.09993410110473629,0.1415804416876106,yolov9s.pt,1,960,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.90043727401983,-1.6914834514025472,0.1495032310485839,0.1842460011753884,yolov9s.pt,1,1120,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.775202745607724,-2.575819018108274,0.16944909095764157,0.07609147697338897,yolov9s.pt,1,160,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.510451017764996,-2.411345063455882,0.08123159408569329,0.08969456851204652,yolov9s.pt,1,320,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.0441137386024693,-1.7361841386637997,0.12949490547180173,0.17619144161288045,yolov9s.pt,1,640,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.6634978752095333,-1.3645935364901849,0.18947505950927732,0.25548450001288814,yolov9s.pt,1,800,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.3374032033990653,-1.0786665912284783,0.2625265121459961,0.34004864732868073,yolov9s.pt,1,960,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.1742527052493437,-0.8466785403131629,0.3090498447418213,0.42883693366813486,yolov9s.pt,1,1120,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.52832576964257,-2.386135780268745,0.07979249954223629,0.0919844461080705,yolov9s.pt,1,160,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.7330840366043279,-2.1996521700453373,0.1767385005950927,0.11084170572345833,yolov9s.pt,1,320,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.329850398538648,-1.3253038176875873,0.2645168304443359,0.26572221571479604,yolov9s.pt,1,640,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.2418458669066268,-1.0172849646126905,0.2888505458831787,0.3615752984476177,yolov9s.pt,1,800,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.998419401970797,-0.6037535398634398,0.3684613704681396,0.5467555110281994,yolov9s.pt,1,960,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.6945047032922033,-0.3163625707287182,0.499321699142456,0.7287951624658852,yolov9s.pt,1,1120,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.280466430924025,-2.3376682221922924,0.10223650932312013,0.09655251495897883,yolov9s.pt,1,160,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.9889142744859376,-2.152387029421278,0.1368439197540283,0.1162064382559768,yolov9s.pt,1,320,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.316552563605092,-1.1412438206493882,0.26805782318115234,0.3194214716047366,yolov9s.pt,1,640,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.8389127261879143,-0.8112488118306003,0.4321801662445068,0.44430286894752086,yolov9s.pt,1,800,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.7244195243554054,-0.45394482532498537,0.4846057891845703,0.6351177746960338,yolov9s.pt,1,960,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.4018466274269538,-0.04145320583443768,0.6690833568572998,0.9593942283434594,yolov9s.pt,1,1120,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.554789700861878,-0.9879932088005415,0.574193000793457,0.372323116565117,yolov9m.pt,1,160,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.743479340460122,-2.554937824523484,0.06434607505798338,0.07769706276902678,yolov9m.pt,1,320,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.729508537164647,-2.464687151817458,0.065251350402832,0.08503544139404651,yolov9m.pt,1,640,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.6896428466464526,-2.2158997115746017,0.06790518760681148,0.10905535173388324,yolov9m.pt,1,800,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.1217159237683343,-2.112415012875879,0.11982583999633777,0.12094552844628363,yolov9m.pt,1,960,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.131513337263008,-1.9039388420866168,0.11865758895874022,0.1489806507680195,yolov9m.pt,1,1120,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.8458402215775696,-2.645605560228157,0.058085441589355406,0.07096236873774338,yolov9m.pt,1,160,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.719763855946155,-2.552291945129064,0.06589031219482419,0.07790291203248621,yolov9m.pt,1,320,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.276147523668714,-2.029486296299483,0.10267901420593259,0.1314030060238474,yolov9m.pt,1,640,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.0867273880121773,-1.7062913504487272,0.12409257888793938,0.18153780581823706,yolov9m.pt,1,800,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.5928040400898682,-1.3613388987491404,0.2033545970916748,0.25631736410915484,yolov9m.pt,1,960,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.2996625390571899,-1.040147440101697,0.2726237773895263,0.35340257240614015,yolov9m.pt,1,1120,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.3413656869495387,-2.442686462812361,0.096196174621582,0.08692701131789747,yolov9m.pt,1,160,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.279909231083531,-2.2091563847907585,0.10229349136352528,0.1097932326982842,yolov9m.pt,1,320,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.4116479692116437,-1.1966157608199213,0.2437412738800048,0.30221525191225085,yolov9m.pt,1,640,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.9808165374350176,-0.7467766777767827,0.375004768371582,0.47389159888512233,yolov9m.pt,1,800,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.6815432245094253,-0.270751868169697,0.505835771560669,0.7628057493110016,yolov9m.pt,1,960,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.4034317972766264,-0.050429588194239816,0.6680235862731934,0.9508208753301682,yolov9m.pt,1,1120,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.869025122183341,-2.3282100726697266,0.1542739868164062,0.09747005535939778,yolov9m.pt,1,160,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.8833764118238443,-1.8640487357817517,0.1520757675170898,0.1550436272122106,yolov9m.pt,1,320,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.8953142503963203,-0.6561305672207232,0.4084792137145996,0.5188551302637624,yolov9m.pt,1,640,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.49923965719900754,-0.1099431795739425,0.6069920063018799,0.8958850384199275,yolov9m.pt,1,800,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.14677836323767093,0.11436697487466208,0.8634853363037109,1.1211634882300994,yolov9m.pt,1,960,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,0.2759881377821812,0.4633284619754019,1.3178322315216064,1.5893552994711444,yolov9m.pt,1,1120,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.164927510209178,-2.26670459099039,0.11475825309753407,0.1036531975595679,yolov9m.pt,1,160,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.6624603069749488,-1.6667414062296553,0.18967175483703613,0.18886148688506318,yolov9m.pt,1,320,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.6804456143626461,-0.33578394556282143,0.5063912868499756,0.7147775199893122,yolov9m.pt,1,640,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.2701148361802673,0.027339311934020394,0.7632918357849121,1.0277164600680424,yolov9m.pt,1,800,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,0.08371647374875055,0.3475449207653858,1.0873205661773682,1.4155878984783357,yolov9m.pt,1,960,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,1.3808770895579965,0.759748401510554,3.9783895015716553,2.1377383011024143,yolov9m.pt,1,1120,10
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.6313317361436533,-0.826492357769611,0.5318830013275146,0.4375814768298853,yolov9c.pt,1,160,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-3.3149018742111656,-2.5087850689955173,0.03633761405944821,0.08136703454701312,yolov9c.pt,1,320,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.8735280429975556,-2.378370445337735,0.05649924278259271,0.09270151668383658,yolov9c.pt,1,640,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.445197334612754,-2.1087177730485527,0.08670902252197261,0.12139352072812347,yolov9c.pt,1,800,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.3330258367279093,-1.929273195755036,0.0970017910003662,0.14525373115658227,yolov9c.pt,1,960,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.9962867803681767,-1.602145267026113,0.1358387470245361,0.20146386030098673,yolov9c.pt,1,1120,1
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-3.182272233746332,-2.5928524700641113,0.041491270065307596,0.0748063525802713,yolov9c.pt,1,160,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-3.0098901379038323,-2.493052006695873,0.049297094345092704,0.08265731055208661,yolov9c.pt,1,320,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.061868058313222,-1.8490744989935863,0.127216100692749,0.15738275683098954,yolov9c.pt,1,640,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.6254849503031628,-1.4355817436638576,0.1968162059783935,0.23797688219477048,yolov9c.pt,1,800,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.3277542863819447,-1.2126135905881787,0.2650718688964844,0.29741893141154163,yolov9c.pt,1,960,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.9906326016660049,-0.83335269119616,0.3713417053222656,0.43458979569600054,yolov9c.pt,1,1120,2
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.769275430636502,-2.4027312533866336,0.0627074241638183,0.0904705176308198,yolov9c.pt,1,160,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.2042525229358603,-1.9979816367315417,0.11033296585083001,0.13560871485056164,yolov9c.pt,1,320,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.2274680012718042,-0.9067532810261911,0.2930335998535156,0.4038332309080784,yolov9c.pt,1,640,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.8252784699765702,-0.3729832672457021,0.4381129741668701,0.688676756206499,yolov9c.pt,1,800,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.5372876149432231,-0.14657021726925823,0.5843310356140137,0.8636650860016846,yolov9c.pt,1,960,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.23441073296482923,0.16461143951488966,0.79103684425354,1.1789349421694626,yolov9c.pt,1,1120,5
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-2.4316214459928416,-2.27313997731203,0.0878942012786865,0.10298829094996197,yolov9c.pt,1,160,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-1.519306000098115,-1.679836525219696,0.2188637256622314,0.18640444597466252,yolov9c.pt,1,320,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.7288759963905682,-0.3258753920573054,0.4824509620666504,0.7218951356951656,yolov9c.pt,1,640,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,-0.3086949005872312,0.014609454263880606,0.7344048023223877,1.0147166939421306,yolov9c.pt,1,800,8
AMD Ryzen 5 4600H with Radeon Graphics | NVIDIA GeForce GTX 1650 Ti,0.012388422616997274,0.3536064226217559,1.012465476989746,1.4241945454040135,yolov9c.pt,1,960,8
